id	name	mail	metadata	body
1	ウルフ◆ctc7aDbxwM	""	2017/11/21(Tue) 02:27:47 ID:a1252429	<br>　「 デス飲食短編勝負 地雷爆破デスマッチ 」 投下用スレ②<br><br>　　作品投下期間 ： 11/24（金）00：00～11/26（日）23：59<br><br><br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　≪ 投下の際のご注意 ≫<br>　　　　　 　 　 　 　 　 　 　 ＿＿_<br>　　　　　　　　　 　 　 , イ　/　　　 ,＞ 　 　 　 　 　 　 　 　 　 ・ 作品の投下は、「 控室 」にて投下予約をしてからお願いします。<br>　　　 　 　 　 　 　 ／　　 　 　 ／　 _　-＼<br>　　　　　　　　┌　 ､＿　　 　 　 　 　 　 　 ∨　　　 　 　 　 　 「 デス飲食短編勝負 地雷爆破デスマッチ　控室・投下予約所 」<br>　　　　　 /⌒ヽ!　　　　　　　　 　 　 　 　 　 ∨　　　　　 　 　　 ttp://bbs.yaruyomi.com/test/read.cgi/ban/1509461464/<br>　　（ ￣。＼__八_　　（＞　　`ー-　　　 　 ､＿!<br>　　　￣　　‐-ﾟ　_　。¨　 ‐　_　　　 　 　 　 　 ﾊ<br>　 　 　 　 　 　 /-¨　 ‐ﾟ　_ 。¨r--､　　　 _／　|　　　　　　　　 ・ 作品のレス数制限は80レスです。<br>　　　　　　　　/　　　　　　 ｀ヽ|　　 ＼　　　　　!　 　 　 　 　 　 ( 81レス以上になると失格になります。投下の前によくご確認下さい )<br>　　　　　　 　 　 　 　 　 　 　 ∧　　　　　 　 　 ∨<br>　　　 　 　 　 i　　　　　　　　　　＼　　　 　 / 　 廴＿<br>　　　 　 　 　 |　 　 　 　 　 　 　 　 `ト--‐ ＿,r─ ､_ノ　 　　　・ 投下の前に「 今から〇〇レス投下します 」<br>　　　　 　 　 ∧　　　　　　　 　 　 　 l　　/　　　 　 }　　　　　　　投下が終わったら「 投下を終了します 」と宣言をして下さい。<br>　　　 　 　 　 .∧　　　　　　　　 　 　 l　/　　__　　　）<br>　　　　　　　　　 ＼　 　 　 　 　 　 　 l. l　 ./　} 　 /　　　　　　　この宣言は、80レス制限には含まれません。<br>　　　　　　　 　 　 /＼　 　 　 　 　 　 | |　〈__ノ ／<br>　　 　 　 　 　 　 〈 /　＞-　　__　　　厶ゝ-‐ &quot;　　　　　　　　　・ また、投下が終わったら次の予約者の方のために<br>　　　　　　　　　 　 ￣　　　　　　￣　　　　　　　　　　 　 　 　 　 控室の方にも一声かけて下さいませ。<br><br><br><br><br>　　　　　　　　　　　　 ＿＿<br>　　　　　　　 　 ､丶｀　　　　 ｀ヽ、<br>　　　　　　　／　　　　　　 ｰ '′　￣‘，<br>　　　　 　 ./　__ノ　 ＜ﾉ　　　　　_ノ　 |<br>　　　　　 /　　 　 　 ／￣￣￣　　　 〈　　　 　 　 　 　 　　　 ・ 作品には必ず題名を付けて下さい。投票の際に必要です。<br>　　　　 ノ　乂＿ ／　　　　_　＿＿　　ヽ 　 _　-=ﾆ三]<br>　　　　ヽ　　　　 　 _　-　才: : : : : f:＞-=ニ斗‐_二-’　　　　 ・ 作品のまとめを拒否したい場合は、必ず投下の前後に明記して下さい。<br>　　 　 　 〉　　　 ／　　/: :(:_　-ニ斗:''弋_yﾍ¨<br>　 　 　 ./　　／￣￣ヽ{≦斗_ﾆ-: :ヽ＼ヽ: : :乂 　 　 　　 　　 ・ 上記につきましても、80レス制限には含みません。<br>　　　　 {　　　　 　 ／斗ﾍ:_:ノ_: : : : : :＼ヽ&gt;ﾍ: :}<br>　 　 　 入　　　　/　　　　　 ヾ＼: : : : : :/ 　 ∨,　　　　　　　 ・ その他、詳しいルールについては控室をご参照ください。<br>　　　 &lt;.／＼＿ノ　　　　　　　 ＼:￣￣ |　　　|:ﾍz≠<br>　　　　　, ィ ￣ ＼　　　　　 　 　 ` ー--＼_.ノヾ´: :ヾ´<br>　　　　 f　　　　 　 ＼　　　　　　 　 /　/　¨´{∨ﾊ : : }　　　　≪ 読者の皆様へ ≫<br>　　　　（ヽ 　 　 ＿　 ‘，　　　 　 ／　/　　≠ﾍ:_:ﾉ:／<br>　　　 　 ＼　　（　　_&gt;ノ、￣￣　　 ／　　　　　 ￣　　　 　　　・ 各作品への感想、合いの手は大歓迎です。<br>　　　　　　 ｀¨¨¨¨¨　　/　　　　 ／ 　 　 　　　　　　 　　 　 　 　参加者の皆様が喜びます。<br>　　　　　　　　　　　　 ゝ＜∠／<br><br>
2	◆LUytlfW9d.	""	2017/11/24(Fri) 00:00:12 ID:dca822be	<br>40レスお借りします。<br><br>それでは、ウェルカム・ドリンクをどうぞ……<br>
3	◆LUytlfW9d.	""	2017/11/24(Fri) 00:00:18 ID:dca822be	<br><br>　　　|　　　　　　　　　　　　　　　　　　　　　　i　　　　　　　　　　 　 　 　 　 　 　 |　　　　 　 　 　 -=ﾆ¨::‐-:.､　 }ヽ　 ,ｨ<br>　　　|　　　　　　　　　　　　　　　　　　　　　　i　　　　　 　 　　 　 　　　　　　＿__|　 　-=ﾆ二￣｀＞:.､ﾍ::::::::::::＼}::::)ノ::}<br>　　　|　　　　　　　　　　　　　　　　　　　　　　＿,,,,......､､､　　--─==ﾆﾆ二￣__　　　　ｬ──≧:::::::::::::::::::::::::::::::::::::::::::::ﾉ<br>　　　|　　　　　　　　　　　　　__　　　　　　　 |丁二二ﾆ=-─…￢冖 T￣　　......＞'´￣`:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::＼<br>　　　|　　===＝＝宀冖ﾆ幵￣　 　 　 　 　 .|｜|i 　 　 　 　 　　　｜｜　　 　 .'──ｧ:::::::::::|:::|::::::::::::::::::::::::::::::::::|:::|::::::::::::::＼<br>　　　|　　 {　　 } |:|　 |i 　 |｜　　　　　　　　 |｜|i 　 　 　 　 　　　｜｜　　　　 　 .／:::::::::::::|:::|:::,､::::::::::::::ﾊ::::::::::|:::|::::::::::::::::::::ヽ<br>　　　|　　 {　　_}⌒ヽ j{　 .|ⅱ 　　ゑ ＿＿_ .|｜|i 　 　 　 　 　　　｜｜　　 　 　 ./::::;ｨｧ::::::::|:::|:/ V:::::::::/　＼::::|:::|:::::::::::::::',ヽ::|<br>　　　|　　　￣{::::::::::::}j{ 　 |口 　 :|￣|--|─| |｜|i 　 　 　 　 　　　｜｜　　　 　 ./／　i::::::::::|:::ﾚ--V:::::/．-‐-Ⅵ:::!:::::::::::}i::}　ヽ<br>　　　|　　　　 乂＿ノj{　匕〕 冂ﾊ|　 |: : |: : |_|⊥ﾚ''ｱ＾ヽ----──┷┷宀冖冖 '' 　|i　{ハ::::|::TｵﾊV::/,ィ弐i'''ｧ';|:::|ﾊV:::::j}::}<br>|¨¨¨¨¨¨¨¨¨¨¨¨¨¨¨「|￣￣￣￣￣￣￣￣＿__,{__{＿_}＿＿　　　_　　　　　　 　 |　|i　 |　Ⅵ:::lλ,ｿ∨ .弋ゾ ′|:::|／::::/.jノ<br>|　　へｘ⊂ニ⊃xヘ　　　 　 ＿＿＿＿_ 　 ||==弋弋=ｧ=|==||　　〔 ,〕/7　　　　　 |　|i 　 　 ./:λヽ　　　　 　 　 /::/　　∧:::::::/<br>─‐＼{＿＿＿_}／─── |￣ |￣￣|¨|─||‐/¨¨∨¨Ⅵ|─||─‐|¨'7/────:|　|i　 　,/::/　 　　、_ノ　 　 ./::/:::::::::{<br>LLﾆ7__LLＬＬﾆ┘-…￢冖'''''''''''''_二ﾆ=-┐¨¨¨¨¨¨^¨¨¨¨¨¨¨二L//ニニニニﾆ:|　 　.／:／　 　 ﾍ.,__,,..．　／;イ::::::::::{<br>宀… ┬-=ﾆ二二＿＿&quot;&quot; '''　宀┴ﾆ￣--　　､､､.......─=二￣＿＿＿＿______＿_|.　／:／　　　　　　 {, -／∠ﾆ}:::::::::∧<br>二|__|:::|::冖￢…─--=ﾆ_::丁＿&quot;&quot;　''''　　冖￢…─ 　　　￣￣二二＿_　　　　　 /:::/　　　　　_,x≦二ﾌヾ二フ:::::::::::::::ヽ_ノ|<br>　 |__|:::|::|.:.:.:.:.:.:ｒｚｚｭ.:.:.:.:.: |::|:::|:|￣　　冖宀─-　γ´￣￣￣｀ヽ 　_:::::　 ､―-　､　{::::{　 　 .／´￣`丶　{::::::::::::::::::::::::::::::::::::::::|<br>￣~^|:::|::|､､...,,,＿_.:.:.:.:.:.:.:.:|::|:::|:|.:.:.:.:.:.:.:.:.:.:.:.:.:.:.:.:　.|　　 ～♪　　|　￣￣　.＼　　 ヽレﾞ　 ／　　　　　 ｝　ヽ:::::::::::::::::::::::::::::::::ノ<br>￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣ . 乂＿＿＿__,ノ　￣￣￣￣＼　　 ＼ ｲ 　 　 　 　 /　　/:::::::::::::::::::::::::::::::ﾊ<br>　　　　 　 　 　 　 　 　 　 ,　-‐=、 ―‐-　.　　　　　　　　 　 　 　 　 　 　 　 　 ＼. ／/ 　 　 　 　 /　　 l:::::::::::::::::::::::::::::::::::|<br>　　　　　 , --､　　　　　　 ＼ 　　丶::.　　　　｀'　 、　　_ _ ,、､　　　　　 　 　 　 　 ｛ ./ 　 　 , '　 /´ 　 　 i:::::::::::::::::::::::::::::::::;<br>　　　　　/　ﾉ⊥　 -､＿ ／´￣ヽ　　丶::.　　　　 　 丶、）ﾉﾉノ　　　　　 　 　 　 　 .∨　　 , '　　/　　 　 　V::::::::::::::::::::::::::::/<br>　 　 　 /　　　￣￣ _,／　　 ／/ 、　　 丶::.　　 　 　 　 丶、　　ﾄﾝ　 　　 　 　 　 ,.'.／／　　 /　　　　　　.V:::::::::::::::::::::::/<br>　　　／　　　　　　　　　　／　/／⌒ヽ　　 丶::.　 　 　 　 　 丶、　ﾄﾝ 　 　 　 ,／／'´　 　 ／　　　　　　　 }::::::::::::::::::::::{ﾊ<br>　　〃　　　　　　　　　　/j　　j'　　 　 ﾉ、　　　 丶:::..　　 　 　 　 丶、　　　　..｛/´´￣ 　 /´　　　　　　　　 ﾙﾍﾊjﾊ∧wﾍ |<br>＼/　　　　　　　　　　 /⌒ ,ﾆﾞ-‐_､／　 ＼　　 　 　丶:::.. 　 　 　 　 丶、..　.／　　　　　/{　　　　　　　　　　λ　 ∧.　　　!<br>　 丶　　　　　　　　　/　／ 　／ ﾉ 　 　 　 ＼　 　 　 　丶:::..　　　　　(＾二/　　　　　／| ∨　　　 　 　 　 　i＼.　 /} 　 　 〉<br>　　　 ＼　　　 　 　 ￣´ 　 　 ／　　　　　　　 ＼　　　　　　丶:::..　　　丶./　　 　. イ 　.|　ﾍ　　　 　 　　 　 {　 ＼. 　 　／<br>　　　　　　 　 　 　 　 　 　_／　　　　　　 　 　 　 丶　　 　 　 　 丶:::....／　　 　 　/ 　 λ　 ヽ.＿＿＿,r‐┬ﾄ､　　`ｰ＜<br>　　　　　　　　 　 　 　 ／　　　　　　　　　　　　　　　 丶　　 　 　 　 /　　　　　　/r'⌒)__}　　　ニニニ/ /|.!ﾊﾍ＼<br>､_　 　 　 　 　 　 　_／　　　　　　　　　　　　　　 　 　 　 ＿＿,＞'&quot;入　　　　 ／三彡_　}!　　　ﾍ 　　/　{/,ﾊ ∨　ﾄ､<br>　　￣￣￣￣￣´　　　　　　　 　 　 　 　 　 　 　 　 　 ％三 （＿_　　 ＼＿,/三三ミ)ノﾉ.|　　　　}　 .∨~./　!. |∨＼`丶、<br>　　　　　　　　　　　　　　　　　 　 　 　 　 　 　 　 　 　 ￣￣￣￣`ニニニ￣￣￣￣￣ /　　　　|　　 ￣ 　 ＼!　 　 ＼　＼￣￣<br>.<br>
4	◆LUytlfW9d.	""	2017/11/24(Fri) 00:00:23 ID:dca822be	<br><br>　　　　／||<br>　　 ／ ::::||<br>　／:::::::::::||＿＿＿＿<br>　|:::::::::::::::||　　　　　 ||<br>　|:::::::::::::::||　　　　　 ||<br>　|:::::::::::::::||.∧-ー-∧<br>　|:::::::::::::::||　= @o@=＼<br>　|:::::::::::::::||:.:ﾉ ⌒　⌒::::）<br>　|:::::::::::::::||:::(（●）（●）i<br>　|:::::::::::::::||::ﾊ &quot;　ー　i:ﾊ<br>　|:::::::::::::::||_＿＿　イy　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 γ´￣￣￣｀ヽ<br>　|::::::::::::::(___＿＿ノ´||　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　|　　 ～♪　　|<br>　|::::::::::::::(_ノ ／ . . . ||　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 乂_ 　 ＿＿_ノ<br>　|:::::::::::::::||／　　　　||　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 　 }／<br>　|:::::::::::::::||　　　　　 ||　　　　　　　　　　　　　　 　 　 　 　 　 　 　 ,ｨ ,イ／⌒Z＿＿<br>　＼:::::::::::||￣￣￣￣　　　　　　　　　　　　　　　　　　　　　　　　 ( |/:::´::::::::::::::::::::::::≧<br>　　 ＼ ::::||　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 ／:::::::::::::::::::::::::::::::::::::::｀ヽ<br>　　　　＼||　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 ∠:::::::::::f::f::::::::::::::::::::｀l::l:::::::丶<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 /::::::::::::|::|:ﾉﾅ弋:::/弋|::|::::ハl<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 .人λ:::::(| |（ ●）　.(●::ﾉﾚ´<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 |:::::::|::|　,,　 r‐ｧ　ﾘ:|<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 |:::::::|::|、 　 ￣ノく|::|　　　.||<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　､ノ;;;/!　|｀ヽ工{ヽ;;;;」;;L_.　　||<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　　）:{:::::｀ヽ| 　 ￣ 　V::::::/.一'||）　　 (⌒ヽ　o<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　{::::Y三Ｖ| 　 ＿　　l|‐ｒ'´￣ .||　 ｒ‐(　　 　 ）<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　{::::::＼　}　　　　　　ﾘ　　　　||⌒　　　　⌒ヽ<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 .ﾘﾚ.乙ノ| 　 　 　 　 |　┌｢￣￣￣￣￣￣|┐<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 | 　 　 　 　 |.　 ｀|　　　　　　　　　|´　ｸﾞﾂ<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　　　　　| 　 　 　 　 |　　 |　　　　　　　　　|　　 ｸﾞﾂ<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 |＿＿＿＿_|　　 |　　　　　　　　　|<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 |　　,′| 　,′ 　 ､_＿＿＿＿＿_/<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 |　 ′.│./　　　/　r‐――┐ 　 ｀ヽ<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 　 　 　 　　し′. ...し　　　/　 ｣　 　 　 |＿＿__ｊ<br>.<br>
5	◆LUytlfW9d.	""	2017/11/24(Fri) 00:00:28 ID:dca822be	<br><br>＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿<br>　　　　　　　 　 　 　 |:::|ﾍ 　 ､　　　　　,ｨ:::|'ﾞ::/<br>.　　　　　　　　 　 　 .|:::| .}＼　‐一　 .ｨ'::|:::|::::{<br>　　　 　 ｢|　　　　ト､_|:::|ノ::　＞-＜　 |::::|:::|::::ヽ＿,イ<br>　　　 rﾍ!.|　　　　.l::::::|:::|:::::::_|7ﾍ　/￣ヽ:|:::|:::::::::::::::::l<br>　　 Y ﾍ.∨｀&gt;　　 .〉-.|:::|‐ ¨//ﾔ:フヽ_,イ|:::|―-- ､ﾉ<br>.　　〈ヽ/(_∠!　　 /　..|:::| ／/ /::/　　 /..|:::|　　　 ﾍ　　　　 　 　 　 }＼<br>.　　　Y｜|./　　 /　 iｰ-ゝ三三ヲ{´|ｰ┴'|:::| 　 　 　!　　　　　　 γ´　 ￣￣｀ヽ<br>　　　 l　| ||　　　l ／ ｀＞ `ｰ‐一''　∨　 |:::| ／　　 |　　 　 　 　 |　　 ～♪　　|<br>　　／|　| |ﾊ.　　/　　 　 　 ＞-､　 　{　 .|:::|〈　|　 　| 　 　 　 　 .乂＿＿＿___ノ<br>.　 {ー一| |.∧.　{　　　　　　　 　 ＼　＼､|/.∧.|　　 |<br>　　ヽ 　 | |ﾞ ∧,/＼:::::.........::::....　　　＼　| ＼ | |　　 |<br>　　　ヽ　| |　 ∧＼ﾍ:::::::::::::::::::::::::::::::::| ヽ|　　＼　　 |<br>.　　　　ﾍ| |＿___}__i. |　 　 　 　 ￣￣|　/　　　　`丶|<br>　　　　　ﾍ`ｰ――'} |　　　　　　　　　V＿　　　　　 ｝<br>　　　　　　ゝ----く　_＿＿＿＿＿＿___　｀＞―‐‐'<br>　　　 　／ﾆﾆ／´￣_________________________￣｀ヽ.ﾆﾆﾆ!<br>　 　 　 {ﾆﾆﾆ|｀ﾞ'＜＿＿＿＿＿＿＿＿__＞'&quot;|ﾆﾆ／<br>　　　　　　　 |　　　　　　　　　　　　　 　 　 　 |<br>￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣￣<br><br>　　　　ヽ／　　　　　　　　　　　　　　　 　 ヽ/<br>　　ヽ／ヽ　　　　　　　　　 　 　 　 　 　 　 / ＼/<br>　　∧ 　　　　 ,　　, イ　 ,　─- z　 　 　 　 　 /＼ /<br>　　　　　　 ／/ ／:::/／::::::::::::≦　、 　 　　　　　 ∧<br>　　　　　　 {::::|/:::::::::::::::::::::::::::::::::::::::::::｀Ζ 、<br>　　　　　　 ｀&gt;:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::ヽ、<br>　　　　　,＜:::f´f:::::::::::::::::::::::::::::::::::: ｀l::｀l:::＜￣<br>　　　∠::::::::::::|:::|::::::::::::::::::::::::::::::::::::::::|::::l:::::::ヽ<br>　　　　／:::::::::|:::|::::::::::ﾊ::::::::::::::ﾊ:::::::::|::::i::::::::::ヽ<br>　　　　iイ:::::::::|:::|:::ﾅナヽ:::::::::ﾘ., ﾍ弋|::::l:::::::lヽ:|　　　　　　　　　 うん！我ながらバッチリ！<br>　　　　 弋l::::::|:::|:::.ノ,.　 .∨::ﾘ ,...._ヽ::|::::l:::ソ<br>　　　　　　ﾚl:::|:::| &quot;￣``　∨ &quot;￣`` |::::l:::|　　　 　 　 　 　 　 　 やる夫さん、喜ぶぞー♪<br>　　　　　　　|::|:::| ''''　　　　.　　　''' ,!:l:::l:::|<br>　　　　　　　!::|:::|｀ﾄ　　E≡≡7 , '::::::|:::|::|<br>　　　　　 　 l:::|:::|:::::::`r 、_　, イ:::::::::::|:::|::|<br>　　　　　ゝノ::::|:::|::::;::/--ｧ-ｫ-ヽ::::::::::|:::|:乂<br>　　　　　冫::::::|:::l / | ｀ソ,:::::::&gt;,ﾉ|ヽ、.|:::|:::ヽ,<br>　　　　　/::..,ｨ'∨/　.|　 　|::::|　　|　 ｀∨｀ﾍ::ヽ、<br>　　　 　/:.::{ /　/　　|　　 |:: |　　|　　 ヽ　　ヽ::ヽ<br><br>.<br>
6	◆LUytlfW9d.	""	2017/11/24(Fri) 00:00:33 ID:dca822be	<br><br><br>　　　　　　　　　　　　　　　　 ＿//<br>　　　　　　　r 、.　　　　　,、..　.// ＼／<br>　　　　　　　l　ヽ,,, -ー -', l　　 　 .／＼<br>　　　 　　　/　　＠　o 　@ ヽ<br>　　　　 　Y　, ﾍ^ ⌒　^^⌒ヽ ヽ<br>　　{ヽ　　 l γ::..:::::..:::...ﾍ、: : : ﾊ j　　 ﾊ<br>　　 x　＼`ﾉ :ﾉ...:ﾉ　ノ　　ヽ ::::::）　　/　}<br>　　　＼　 ﾘ::::::(　（ ⌒）　(⌒::（　　/　/<br>.　　　　＼　ﾊ::::ﾊ　 ,,　r‐ｧ　j） )　/　/　　　　　　　お母さん！お母さん！<br>　　　　　　＼ Ｙ　ヽ 　 ￣イ' y ／　x'<br>　　　　　　 　＼ノ'　へ　 j￣ヽ　 ／<br>　　　　　　　　_}　　　　ヾ/　 　r'´<br>　,-‐､　　 　 〈　 　　　　Ｙ　　 i<br>　`ｰく¨ヽ　　 ,ﾍ､ 　　　 i!　.. ｲ<br>　　　ヽ　ﾍ_／　 ﾚく＿_ﾊ__,､く<br>　　　　ヽ_,,斗'´／　　/　l　　 〉<br>　　　　　　　ゝ'　　､ /　 l　　/　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 　 |　　 　 , ＿<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 ＼　 　 ＿＿≧::::＼ ト、ﾄ、<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　＿_　 　 ≦:::::::::::::::::::::::｀::::ﾍ|:)<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 ,r'´::::::::::::::::::::::::::::::::::::::::＼<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 , ' ::::::::l::l´::::::::::::｀l｀l:::::::::::::::＼<br>　　　　あら、できる子。　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 ヽ,ﾘﾙ::|::|ヽﾉ⌒ヽ.|::|::::::::::::::ト､ｌ<br>　　　　　　　　　　　　　　　　　　　　　　ｵ ﾄ ｳ　　　　　　　　　　　　　 　 　 　 　 　 　 |::)　（● ）|::| )::::::::::ﾘ<br>　　　　ご飯はできてるけど、もうすぐやる夫さんが帰ってくるから…… 　 　 　 　 |（ ﾔ7　&quot; .|::|:::::::::::|<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 　 　 　 　 　 |::|ゝ.　　　.|::|:::::::::::|<br>　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 　 　 　 　 　 |::|::::り　 ./|::|:::::::::::しi<br><br><br>　　　　　　　r 、.　　　　　,、<br>　　　　　　　l　ヽ,,, -ー -', l<br>　　　 　　　/　　＠　o 　@ ヽ<br>　　　　 　Y　, ﾍ^ ⌒　^^⌒ヽ ヽ<br>　　　　　 l γ::..:::::..:::...ﾍ、: : : ﾊ j<br>　　　　　 `ﾉ :ﾉ...:ﾉ　ノ　　ヽ ::::::）　　 　 　 　 ちがうよー、ごはんじゃなくてー。<br>　　　　　　ﾘ::::::(　（ ●）　(●::（<br>.　　　　　　ﾊ::::ﾊ　 ,,　r‐ｧ　j） )　　　　 　 　 .聞きたいことがあるの。<br>　　　　　　　 Ｙ　ヽ 　 ￣イ' y<br>　r､　　　 　r､／ヽ＼ 　　ﾊ＼　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 ／{<br>　ヽヾ　三　|:l1 　〉￣ ｀ ﾛ´￣iヽ　　　　　　 　 　 　 　 　 　 　 　 　 γ´￣￣￣￣￣　 ｀ヽ<br>　　＼&gt;ヽ/ |｀ ｝　ｉ＿／∧＼_i 〈　　　　　　　　　　　　　　　　　　　　|　　 ん？なぁに？　 |<br>　　　ﾍ　lノ `'ｿ　　ｉ＿/　l_,r'　 i　　　　　　　　　　　 　 　 　 　 　 　 乂＿＿＿＿＿＿＿ノ<br><br>.<br>
